ID,title,content
,Căn Hộ Cao Cấp Đối Diện ĐHYD trả trước chỉ từ 460tr,"CHỈ TỪ HƠN 460 TRIỆU  SỞ HỮU NGAY CĂN HỘ VIEW SÔNG HẬU GIỮA LÒNG CẦN THƠ!
Vietcombank hỗ trợ vay lên đến 70%
Căn 1 PHÒNG NGỦ  45,7m (12B-04V)
Thiên Quân Marina  mặt tiền Võ Văn Kiệt, view sông Hậu & Aeon Mall
Thiết kế thông minh  không gian thoáng mát, phù hợp cho vợ chồng trẻ hoặc chuyên gia  bác sĩ  sinh viên Y Dược cần nơi ở tiện nghi, an ninh, ngay trung tâm.
Giá chỉ 1,576 TỶ"
,"NỀN 112,5M2 - LỘ 30M - KDC DIỆU HIỀN","NỀN LỘ 30m - KHU DÂN CƯ DIỆU HIỀN - P. CÁI RĂNG - TP. CẦN THƠ
Diện tích: Ngang 4,5m  Dài 25m = 112,5m² ( Lối thoát hiểm 2m)
Pháp lý: Sổ hồng - Sang tên liền
Hướng: Tây Nam
Lộ giới: 30m
Giá: 3,6 tỷ"
,"Chính chủ bán cặp căn góc 220m2, 240m2 vị trí đẹp KDC Ngân Thuận, Cần Thơ không qua trung gian","Tôi chính chủ, cần chuyển nhượng cặp căn góc cực hiếm, vị trí đắc địa, tiềm năng tăng giá mạnh, tiện ích đầy đủ phù hợp để ở thực tế hoặc đầu tư lâu dài nằm trong khu Ngân Thuận.
Thông tin cặp căn góc 1:
Diện tích: 220m² (cặp góc).
Vị trí: Góc 2 mặt tiền đường chính 15m & đường phụ 6m.
Giá bán: 10.5 tỷ.
Pháp lý: Sổ đỏ riêng, chính chủ.
Thông tin cặp căn góc 2:
Diện tích: 240m² (cặp góc).
Vị trí: Góc 2 mặt tiền đường chính 7.5m & đường phụ 6m.
Giá bán: 9.5 tỷ.
Pháp lý: Sổ đỏ riêng, chính chủ.
Điểm cộng vượt trội:
Nằm trong khu đô thị Ngân Thuận khu vực quy hoạch bài bản.
Bao quanh bởi khối hành chính nhà nước, đền Hùng, trường học, bệnh viện, căn hộ cao cấp, shophouse hiện đại.
Gần Aeon Mall lớn nhất miền Tây trung tâm mua sắm sầm uất bậc nhất VN.
Hàng cây xanh thẳng tắp, bóng mát quanh năm không gian sống hiếm có.
Giao thông thuận tiện tiềm năng phát triển cực cao.
Tôi là chính chủ, không tiếp môi giới chỉ tiếp người mua thật sự thiện chí. Có video thực tế và sổ chính chủ đầy đủ.
Tôi mua vì quá ưng ý sau khi ghé thăm bạn tại khu này và nay muốn nhượng lại cho ai có cùng ""gu""."
,Bán nhà kho giáp mặt tiền đường Lê Đức Thọ (Tỉnh 922 cũ) xã Tân Thành,"Bán nhà kho giáp mặt tiền đường Lê Đức Thọ (Tỉnh 922 cũ) xã Tân Thành, huyện Thới Lai, TP Cần Thơ. Diện tích đất ở là 1076m², mặt tiền thửa đất rộng 15m. Giá bán: 40 tỷ đồng."
,"Bán nền thổ cư sổ hồng gần hồ cảnh quan khu Nam Long 2, Cái răng, Cần Thơ","CƠ HỘI ĐẦU TƯ  VỊ TRÍ ĐẮC ĐỊA KINH DOANH SẦM UẤT TẠI NAM LONG II CENTRAL LAKE
Diện tích 6x15m  Hướng Tây Bắc
Lộ giới 12m, lề đường rộng rãi, thuận tiện cho mua bán  kinh doanh  mở cửa hàng dịch vụ.
Vị trí gần hồ cảnh quan, không gian thoáng mát, thu hút cư dân và khách vãng lai.
Cách trục đường Trần Hoàng Na chỉ vài bước chân, giao thông kết nối linh hoạt, tiềm năng sinh lời vượt trội.
Khu dân cư phát triển nhanh  hạ tầng hoàn thiện  giá trị tăng không ngừng theo thời gian.
SIÊU ƯU ĐÃI SINH NHẬT TẬP ĐOÀN  CƠ HỘI ĐẦU TƯ HOT NHẤT NAM LONG II CENTRAL LAKE!
Ưu đãi cực khủng:
Chiết khấu 13,8%
Miễn phí quản lý 2 năm
Hỗ trợ lãi suất 18 tháng
Với quy hoạch đồng bộ, tiện ích hiện đại, cùng tiềm năng bứt phá mạnh mẽ sau sáp nhập Cần Thơ - đất nền Nam Long II Central Lake chính là lựa chọn sáng giá cho nhà đầu tư & an cư lâu dài."
,NỀN ( 10*15) KHU DÂN CƯ NAM LONG CẦN THƠ,"NỀN BIỆT THỰ KDC NAM LONG 2 - P. CÁI RĂNG - TP. CẦN THƠ
Diện tích: Ngang 1Om  Dài 15m = 150m² ( Thổ cư 100%)
Hướng: Tây Nam
Pháp lý: Sổ hồng - Sang tên liền
Giá: 5,9 tỷ"
,BÁN 3 LÔ ĐẤT NỀN LIỀN KỀ BLOCK A1 + GIÁ RẺ - 90M2 NAM LONG II GIÁ CHỈ 3.45 TỶ/Nền (THƯƠNG LƯỢNG),"ĐẶC BIỆT 3 NỀN LIỀN KỀ BLOCK A1 + GIÁ RẺ - 90 M2 NAM LONG II GIÁ CHỈ 3.45 TỶ/ Nền THƯƠNG LƯỢNG
- Phù hợp ở, làm tài sản lâu dài, tăng giá tốt hàng năm
- VT: Đường N4, cách Lê Trọng Tấn 30m
- Pháp lý: Sổ Hồng - công chứng ngay
- DT 6x15, Hướng Đông Nam - mát mẻ
- Lộ giới 10m, lòng đường 7m - 2 ô tô tránh nhau"
,Bán đất 90 m2 đường số 4 khu Long Thịnh,"- Đường số 4, KDC Long Thịnh, Cái Răng, Cần Thơ.
- Gần bệnh viện Hoàn Mỹ, các showroom xe Ford, Honda, Toyota.
- Khu dân cư an ninh, yên tĩnh, thoáng mát.
- Lộ xe ô tô vô được.
- DT = 90 m² = 4,5 x 20m.
- Sổ hồng.
- Thổ cư hết, cấp phép XD chính.
- Tây Nam.
- 2 tỷ 550 triệu. TL."
,Nhà góc hai mặt tiền Huỳnh Phan Hộ 6.5 tỷ gần trung tâm thành phố Cần Thơ,"Bán nhà trệt 2 lầu - gốc 2 mặt tiền Đường Huỳnh Phan Hộ Thông Ra Kdc Ngân Thuận.
- Diện tích: 8 x 20,7 =168m² odt.
- Pháp lý: Sổ hồng hoàn công.
- Lộ giới: 20m và Lộ 4m.
- Giá Bán: 6,5 tỷ thương lượng 9 chủ."
,"Ngộp bank cần bán gấp thửa đất 2197, TBĐ tại ấp Trường Thọ, Trường Xuân, huyện Thới Lai, TP Cần Thơ","Ngộp bank cần bán gấp thửa đất 2197, TBĐ tại ấp Trường Thọ, Trường Xuân, huyện Thới Lai, TP Cần Thơ
1. Thửa đất
- Thửa đất số: 2197, tờ bản đồ số: 6
- Địa chỉ: ấp Trường Thọ, xã Trường Xuân, huyện Thới Lai, TP Cần Thơ
- Diện tích: 7.373,6 m2
- Hình thức sử dụng: Sử dụng riêng
- Mục đích sử dụng: Đất chuyên trồng lúa nước
- Thời hạn sử dụng: Đất chuyên trồng lúa nước 1.447,2 m² sử dụng đến ngày 06/12/2065, Đất chuyên trồng lúa nước 5926.4 m² sử dụng đến ngày 06/02/2065
- Nguồn gốc sử dụng: Nhận chuyển nhượng đất được Công nhận QSDĐ như nhà nước giao đất không thu tiền sử dụng đất
Giá thỏa thuận, ưu tiên khách hàng có thiện chí"
,Bán đất nền Nam Long II giá tốt + hẻm hông 4m - 90 m2 Nam Long II giá chỉ 3.4 tỷ (có thương lượng),"Lô đất nền rẻ + hẻm hông 4m - 90 m² Nam Long II giá chỉ 3.4 tỷ thương lượng.
- Phù hợp cho gia đình thích không gian thoáng, tận dụng để mở cửa sổ, lấy nắng lấy gió tự nhiên hoặc đầu tư, làm tài sản lâu dài đều tốt.
- VT: Đường D5, thông Lê Trọng Tấn.
- Pháp lý: Sổ hồng - công chứng ngay.
- DT 6x15, Hướng Đông Bắc.
- Lộ giới 10m, lòng đường 7m - 2 ô tô tránh nhau."
,"Bán Nhà mặt phố Nguyễn Trãi, 28 tỷ, 190m2, đẹp, nhiều tiện ích, Ninh Kiều, Cần Thơ","Nhà mặt phố tại Nguyễn Trãi, Phường An Hội, Ninh Kiều, Cần Thơ, với thiết kế 5PN + 2WC + bếp. Giá bán 28 tỷ VND, diện tích 190m². Nội thất đầy đủ bao gồm điều hòa, giường, tủ lạnh, mang lại sự tiện nghi cho cuộc sống hàng ngày.
Pháp lý đầy đủ, mặt tiền rộng 5.3m, đường vào 28m, rất thích hợp cho việc kinh doanh. Hướng cửa chính và ban công đều Đông Bắc, hợp phong thủy.
Gần các tiện ích như công viên Hùng Vương, siêu thị WinMart, bệnh viện đa khoa thành phố Cần Thơ và nhiều trường học, mang lại sự thuận lợi cho cư dân."
,Bán đất riêng chính chủ tại Cái Răng,"Bán đất riêng chính chủ tại Cái Răng, Cần Thơ.
Khu đất có DT 1.046 m² gần Khu Du Lịch."
,Cặp góc đường Bùi Quang Trinh - KDC 586,"Cặp nền gốc o2 mặt tiền đườnG Bùi Quang Trinh & Đường Số 28 - Khu Dân Cư 586.
(Đoạn gần chợ Phú Thứ (Chợ 586).
- Diện tích: Ngang 12,5m Dài 23,7m = 291,8m² (Thổ cư).
- Hướng: Đông Nam - Tây Nam.
- Lộ giới: Đường Bùi Quang Trinh (30m) & Đường Số (28m).
- Pháp lý: Sổ hồng - Sang tên liền.
Giá bán: 13,5 tỷ."
,"Bán đất 720 m2 mặt tiền lộ Hậu Tân Thạnh Tây 4,2 tỷ","- Mặt tiền lộ Hậu Tân Thạnh Tây, Ba Láng, Cái Răng, Cần Thơ.
- Cách Quốc Lộ 61C là 500m.
- Lộ rộng ô tô ra vô thoải mái.
- Lộ 20m.
- DT = 720 m² = 11 x 68.
- CLN hết, chưa có thổ cư.
- 4,2 tỷ. TL.
- Tiện: Xây kho, công ty, nhà nghỉ, homestay."
,Bán nền diện tích lớn 4.5x25 lộ 2 chiều khu Diệu Hiền kế khách sạn Hào Kiệt- Giá 3.6 tỷ,"Bán nền diện tích lớn 4.5x25 lộ 2 chiều khu Diệu Hiền kế khách sạn Hào Kiệt- Giá 3.6 tỷ
=====
- Dt nền 4.5x25 (112,5m²)
- Thoát hiểm 2m
- Lề 6m
- Lộ 18m
- Sổ hồng
- Hướng Tây Nam"
,Nhà một trệt một lầu mặt tiền đường Đề Thám 11 tỷ trung tâm thành phố Cần Thơ,"Nhà 1 trệt 1 lầu mặt tiền đường Đề Thám Ninh Kiều Cần Thơ.
- Vị trí vàng kinh doanh ẩm thực.
- Diện tích: 4x14,5=65,7m².
- Hoàn công: 137,9m².
- Hướng Đông Bắc.
Giá: 11 tỷ (TL)."
,"Bán nhà 11/5 Mậu Thân, Xuân Khánh, Ninh Kiều, Cần Thơ. DT 575m2, giá 22 tỷ","Ngân hàng VPBank phát mại tài sản:
1. Nhà 01 trệt, lửng, 3 lầu:
TDT: 575m².
Mặt tiền tài sản: 11,6m x 17,90m.
Chiều sâu: 46m x 53,7m Hướng: Đông Nam.
- DTXD: 452,01m².
- DTSD: 1089,88m².
- Kết cấu: Khung cột BTCT, mái tole, tường riêng xây bằng gạch ống, nền lót bằng gạch hoa, trần BTCT, cầu thang đúc.
2. Nhà kho: Diện tích khoảng 150m² có kết cấu: Nền bê tông, tráng xi măng, tường xây dựng bằng gạch ống, đòn tay, kèo thép, mái tole. Do CTXD không có GPXD vì vậy tính 60% giá trị. Ước tính giá trị còn lại 40%.
Mô tả tổng thể tài sản (hình dáng, khoảng cách ra đường lớn, xung quanh tài sản, thông tin quy hoạch. ).
- Thửa đất hình thang.
- Tọa lạc mặt tiền hẻm 11 (đường bê tông rộng 6m đoạn tiếp giáp tài sản rộng 5,7m) thuộc phường Xuân Khánh, quận Ninh Kiều, TP. Cần Thơ. Tài sản cách đường Trần Hưng Đạo khoảng 270m, cách ngã 4 Mậu Thân và Trần Hưng Đạo khoảng 250m. Cách ĐH Cần Thơ khoảng 700m. Khu dân cư đông đúc, gần trường học, bệnh viện, gần chợ. Cơ sở hạ tầng tương đối hoàn chỉnh.
Giá: 22.5 tỷ."
,"Bán nhà mặt phố Đường Nguyễn Trãi, An Hội, Ninh Kiều, Cần Thơ, 20 tỷ, 80m2, hàng hiếm tại view đẹp","Nhà mặt phố tại Đường Nguyễn Trãi, Phường An Hội, Ninh Kiều, Cần Thơ, là một lựa chọn hoàn hảo cho những ai tìm kiếm không gian sống lý tưởng.
- Diện tích 80m² với mặt tiền 3.8m, phù hợp cho việc kinh doanh.
- 2PN, 2WC, nội thất đầy đủ, sẵn sàng vào ở ngay.
- Hướng cửa chính và ban công đều Đông Bắc, phong thủy tốt.
- Đường vào rộng 28m, dễ dàng cho xe ô tô di chuyển.
- Pháp lý đầy đủ, đảm bảo an toàn cho giao dịch.
Gần các tiện ích như:
- Cách công viên Sông Hậu, Lưu Hữu Phước, Hùng Vương.
- Cách siêu thị Winmart Ninh Kiều, Sense City, và Thu Mart 37C.
- Cách Bệnh viện Tim Mạch TP. Cần Thơ, Bệnh viện Đa Khoa TP. Cần Thơ.
- Cách Trường Đào Tạo Ẩm Thực Western, Trường Mầm Non Việt Úc."
,Cara River Park (2PN - 49m2 giá chỉ 2tỷ200) liên hệ ngay để xem nhà,"Căn hộ Cara River Park.
- Diện tích 49m².
- Thiết kế 2 phòng ngủ, 1 phòng khách.
- Bếp và logia. Thiết kế hiện đại, tối ưu công năng cho gia đình trẻ hoặc nhà đầu tư cho thuê.
- Pháp lý: Sổ hồng (Lâu dài).
* Chủ đang muốn bán đổi lên căn lớn hơn. Để lại giá tốt, anh em nhanh tay có thể thương lượng giá).
= Giá bán: 2,2 tỷ (rẻ hơn thị trường khoảng 100 triệu).
Vị trí: Trung tâm quận Cái Răng, chỉ cách UBND TP. Cần Thơ 800m, kết nối nhanh đến các trục đường chính và các khu đô thị lân cận.
Tiện ích nội khu: Hồ bơi vô cực chuẩn resort, công viên cây xanh gần 2000m, khu vui chơi trẻ em, gym yoga spa, trung tâm thương mại, siêu thị mini, khu BBQ, phòng sinh hoạt cộng đồng, bãi đậu xe thông minh, an ninh 24/7.
Tiện ích ngoại khu:
Ochỉ 5 phút di chuyển đến, siêu thị Go, các bệnh viện lớn như Hoàn Mỹ, BV Đa khoa quốc tế Nam Cần Thơ, trường học các cấp, bến xe trung tâm và sân bay Cần Thơ.
Thời gian bàn giao: Cuối năm 2025. Pháp lý minh bạch, sổ hồng riêng từng căn."
,Bán đất vườn có nhà cấp 4 giáp mặt tiền đường Lê Đức Thọ (Tỉnh 922 cũ) tại xã Tân Thành,"Bán đất vườn có nhà cấp 4 giáp mặt tiền đường Lê Đức Thọ (Tỉnh 922 cũ) tại xã Tân Thành, huyện Thới Lai, TP Cần Thơ. Diện tích đất vườn là 1823m², mặt tiền thửa đất rộng 20m. Giá bán: 21 tỷ 200 triệu đồng"
,"Ngân hàng phát mãi nhà 2 tầng tại phường Ba Láng, quận Cái Răng, TP. Cần Thơ giá chỉ 2.813 tỷ đông","- Diện tích đất: 231m²
- Kết cấu: Nhà 2 tầng (246.5m²)
- Vị trí: 2 mặt tiền đường bê tông 5m, cách Quốc lộ 61C chỉ 700m
Giá khởi điểm: 2.813.000.000"
,"Đầu tư Cara River Park: Lợi nhuận ~30%/2 năm, cam kết cho thuê 24 tháng từ Chủ đầu tư","CĂN HỘ CAO CẤP CARA RIVER PARK  VỊ TRÍ KIM CƯƠNG, TIỆN ÍCH 5 SAO, ĐẦU TƯ SINH LỜI
Cara River Park  biểu tượng sống đẳng cấp giữa lòng Cần Thơ
Vị trí chiến lược:
- Mặt tiền Vũ Đình Liệu, cách Đại lộ Võ Nguyên Giáp chỉ 50m.
- Thuộc khu đô thị Hưng Phú mới, sở hữu 4 mặt tiền hiện hữu, giao thông kết nối nhanh chóng đến trung tâm TP. Cần Thơ, Vincom Hùng Vương, Đại học Cần Thơ và các khu hành chính trọng điểm.
Thông tin căn hộ:
-  Diện tích đa dạng: 38m² - 70m²  85m² (1PN  3PN).
- Thiết kế hiện đại, tối ưu công năng, ban công thoáng mát.
- Chủ đầu tư uy tín  pháp lý minh bạch  sổ hồng lâu dài.
Hệ tiện ích đẳng cấp 5 sao:
- Hồ bơi vô cực trên cao view toàn thành phố.
- Công viên ven sông & đường dạo bộ xanh mát.
- Trung tâm thương mại  siêu thị  nhà hàng sang trọng ngay nội khu.
- Phòng gym, spa, yoga, khu chăm sóc sức khỏe chuẩn quốc tế.
- Khu vui chơi trẻ em, vườn BBQ ngoài trời, sky garden cho cả gia đình.
- Hệ thống an ninh 3 lớp  thẻ từ thông minh  camera 24/7.
Chính sách đầu tư hấp dẫn:
-  Cam kết cho thuê lại 24 tháng, thu nhập ổn định 15  20 triệu/tháng (360  480 triệu/2 năm).
- Hỗ trợ vay 70%, miễn 100% lãi suất 2 năm đầu, ân hạn gốc 5 năm.
- Cam kết mua lại sau 2 năm đúng giá trị HĐMB.
-  Lợi nhuận kỳ vọng ~30%/2 năm  cơ hội vàng cho nhà đầu tư thông minh.
Số lượng ưu đãi giới hạn  chỉ dành cho khách hàng nhanh tay!"
,NHÀ BA LẦU MẶT TIỀN HÙNG VƯƠNG 7 TỶ TRUNG TÂM THÀNH PHỐ CẦN THƠ,"NHÀ 1 TRỆT 1 LỬNG 3 LẦU + SÂN THƯỢNG MẶT TIỀN ĐƯỜNG HÙNG VƯƠNG - GẦN SIÊU THỊ VINCOM HÙNG VƯƠNG, PHƯỜNG CÁI KHẾ, TP. CẦN THƠ.
- Vị trí: Nhà Mặt Tiền Đường Hùng - Gần Siêu Thị Vincom Hùng, P. Thới Bình, Q. Ninh Kiều, Tp. Cần Thơ.
- Diện tích: 4m x 8,4m = 34m2
- DTXD: 33,6m2
- DTSD: 151,2m2
- Pháp Lý: Thổ Cư Nhà Hoàn Công
- Hướng: Đông Nam Mát Mẻ
- Lộ Giới: 30m
- Kết Cấu: Nhà 1 Trệt 1 Lửng 3 Lầu Sân Thượng. Nhà Vị trí Siêu Đẹp Hàng Hiếm Khu Vực Này
Vị trí: Nhà thuận lợi kinh doanh mua bán đa ngành nghề, đầu tư sinh lợi cao
Nhà hiện tại đang cho thuê 20 triệu/ 1 tháng có thu nhập ổn định, khách đang thuê muốn thuê lâu dài.
Giá bán: 7 Tỷ ( thương lượng )"
,"Bán nhà riêng KDC Phú An, Cần Thơ, sổ hồng riêng, 1 trệt 1 lầu, nhà mới, thổ cư 100% đã cấp sổ hồng","Bán nhà khu dân cư Phú An Cần Thơ. Khu dân cư có quy mô 60 héc ta.
Dự án cách trung tâm thành phố Cần Thơ khoảng 2 km. Mặt tiền đường Võ Nguyên Giáp (Quốc Lộ 91B) lộ giới 80 mét.
Diện tích đất: 4,5 x 20 m. Sổ hồng 100% thổ cư.
Đã xây dựng sẵn nhà kiên cố 1 trệt 1 lầu.
Sổ hồng cầm tay, sang tên ngay chính chủ."
,Bán nhà trệt lầu sổ hồng hoàn công dt 5x24 đường 1B Văn Hoá Tây Đô- Giá 5.99 tỷ,"Bán nhà trệt lầu sổ hồng hoàn công dt 5x24 đường 1B Văn Hoá Tây Đô- Giá 5.99 tỷ
_________
- Dt nhà 5x24 sổ hồng nhà đã hoàn công trệt lầu
- Hướng Đông Bắc
- Lề 6m lòng đường 18m
- Nhà có sân đậu xe , phòng khách, phòng ngủ tầng trệt, 2 phòng ngủ tầng 1 và 1 phòng thờ lớn
_____"
,Bán nhà mặt tiền Xuân Hồng có phòng ngủ tầng trệt cách BV Nhi Đồng 50m | giá 6.1 tỷ,"Nhà đẹp vị trí trung tâm pháp lý rõ ràng tặng full nội thất gỗ căm xe trị giá 300 triệu.
Diện tích đất: 5m x 20m = 100m².
Diện tích sử dụng: ~200m² (1 trệt + 1 lầu).
Pháp lý: Sổ hồng thổ cư, hoàn công đầy đủ.
Lộ giới: Đường trước 9m, lề 5m; hẻm sau 2m.
Vị trí: Gần cổng Bệnh viện Nhi Đồng (50m), SIS, CTCH, Ung Bướu TP. Cần Thơ.
Giá bán: 6 tỷ 100 triệu.
Công năng:
Sân trước rộng rãi.
Phòng khách + bếp hiện đại.
3 phòng ngủ (có phòng ngủ tầng trệt tiện lợi).
3 toilet.
Phòng thờ + sân phơi.
Chỗ đậu xe thuận tiện.
Tặng full nội thất gỗ căm xe cao cấp trị giá 300 triệu.
Phù hợp sử dụng:
Ở gia đình, mở văn phòng công ty, kinh doanh online, cho thuê dài hạn."
